RegionID,zipcode,City,State,Metro,CountyName,SizeRank,PctChangeLast6Mos,PctChangeYOY
100326,99645,Palmer,AK,Anchorage,Matanuska Susitna Borough,4148,0.008849558,0.075471698
69384,27525,Franklinton,NC,Raleigh,Franklin County,6692,0.008849558,0.075471698
69775,28212,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,1546,0,0.075471698
95956,89705,Carson City,NV,Carson City,Carson City,10697,0,0.075471698
64552,16341,Pleasantville,PA,Oil City,Venango County,13880,0,0.075471698
80587,51016,Correctionville,IA,Sioux City,Woodbury County,14799,0,0.075471698
72428,33125,Miami,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,914,0.023923445,0.075376884
58414,1537,Oxford,MA,Worcester,Worcester County,13116,0.032894737,0.075342466
94805,85210,Mesa,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,1851,0.019480519,0.075342466
95766,89027,Mesquite,NV,Las Vegas-Henderson-Paradise,Clark County,5873,0,0.075342466
73117,34471,Ocala,FL,Ocala,Marion County,3666,0.030927835,0.075268817
74377,37416,Chattanooga,TN,Chattanooga,Hamilton County,6429,0.030927835,0.075268817
74714,38222,Buchanan,TN,Paris,Henry County,12503,0.030927835,0.075268817
80621,51055,Sloan,IA,Sioux City,Woodbury County,14756,0.030927835,0.075268817
98131,95351,Modesto,CA,Modesto,Stanislaus County,2836,0.020408163,0.075268817
73122,34476,Ocala,FL,Ocala,Marion County,3720,0.020408163,0.075268817
80213,50212,Ogden,IA,Boone,Boone County,12659,0.020408163,0.075268817
73144,34608,Spring Hill,FL,Tampa-St. Petersburg-Clearwater,Hernando County,2669,0.01010101,0.075268817
69749,28147,Salisbury,NC,Charlotte-Concord-Gastonia,Rowan County,4369,0.01010101,0.075268817
73095,34429,Crystal River,FL,Homosassa Springs,Citrus County,8108,0.01010101,0.075268817
86558,64720,Adrian,MO,Kansas City,Bates County,11970,0.01010101,0.075268817
74420,37687,Roan Mountain,TN,Johnson City,Carter County,10394,0,0.075268817
71201,30557,Martin,GA,,Franklin County,10483,0,0.075268817
78223,46710,Avilla,IN,Kendallville,Noble County,11258,0,0.075268817
70165,28721,Clyde,NC,Asheville,Haywood County,7674,0.028776978,0.07518797
97436,93728,Fresno,CA,Fresno,Fresno County,6926,0.021428571,0.07518797
87033,66012,Bonner Springs,KS,Kansas City,Wyandotte County,8477,0.021428571,0.07518797
417451,85194,Casa Grande,AZ,Phoenix-Mesa-Scottsdale,Pinal County,9612,0.014184397,0.07518797
91231,76078,New Fairview,TX,Dallas-Fort Worth-Arlington,Wise County,9044,0.007042254,0.07518797
61978,11003,Elmont,NY,New York-Newark-Jersey City,Nassau County,4070,0.014164306,0.075075075
68635,25517,Genoa,WV,Huntington-Ashland,Wayne County,14101,0.102564103,0.075
69268,27263,Archdale,NC,Greensboro-High Point,Randolph County,4845,0.048780488,0.075
74083,36877,Smiths Station,AL,Auburn-Opelika,Lee County,7525,0.036144578,0.075
70511,29483,Summerville,SC,Charleston-North Charleston,Dorchester County,572,0.023809524,0.075
77522,45231,Finneytown,OH,Cincinnati,Hamilton County,1180,0.023809524,0.075
78194,46582,Warsaw,IN,Warsaw,Kosciusko County,7081,0.023809524,0.075
68185,24521,Amherst,VA,Lynchburg,Amherst County,8283,0.023809524,0.075
74607,38041,Henning,TN,,Lauderdale County,13214,0.023809524,0.075
70257,29014,Blackstock,SC,Charlotte-Concord-Gastonia,Chester County,14017,0.023809524,0.075
58259,1092,Warren,MA,Worcester,Worcester County,14790,0.023809524,0.075
69438,27596,Youngsville,NC,Raleigh,Franklin County,6212,0.015748031,0.075
74356,37388,Tullahoma,TN,Tullahoma-Manchester,Coffee County,3729,0.011764706,0.075
80465,50604,Aplington,IA,,Butler County,14277,0.011764706,0.075
70442,29388,Woodruff,SC,Spartanburg,Spartanburg County,6665,0,0.075
76674,43432,Graytown,OH,Port Clinton,Ottawa County,14774,0,0.075
61128,8611,Trenton,NJ,Trenton,Mercer County,5294,-0.022727273,0.075
100054,99009,Elk,WA,Spokane-Spokane Valley,Spokane County,11855,0.036082474,0.07486631
99317,97477,Springfield,OR,Eugene,Lane County,1588,0.025510204,0.07486631
67773,23605,Newport News,VA,Virginia Beach-Norfolk-Newport News,Newport News City,6346,0.045454545,0.074766355
62673,12572,Rhinebeck,NY,New York-Newark-Jersey City,Dutchess County,8236,0.045454545,0.074766355
76501,43068,Reynoldsburg,OH,Columbus,Franklin County,331,0.026785714,0.074766355
59405,4240,Lewiston,ME,Lewiston-Auburn,Androscoggin County,1844,0.026785714,0.074766355
99485,97914,Ontario,OR,Ontario,Malheur County,6586,0.017699115,0.074766355
70952,30187,Winston,GA,Atlanta-Sandy Springs-Roswell,Douglas County,9114,0.017699115,0.074766355
70064,28609,Catawba,NC,Hickory-Lenoir-Morganton,Catawba County,10170,0.017699115,0.074766355
92213,78025,Ingram,TX,Kerrville,Kerr County,10069,-0.00862069,0.074766355
62179,11691,New York,NY,New York-Newark-Jersey City,Queens County,862,0.006666667,0.074733096
99204,97338,Dallas,OR,Salem,Polk County,5147,0.016304348,0.074712644
98929,96796,Waimea,HI,Kapaa,Kauai County,13767,0.052219321,0.074666667
74218,37175,Stewart,TN,,Houston County,14877,0.058823529,0.074626866
399727,78542,Edinburg,TX,McAllen-Edinburg-Mission,Hidalgo County,733,0.043478261,0.074626866
76351,42406,Corydon,KY,Evansville,Henderson County,13158,0.028571429,0.074626866
92636,78725,Austin,TX,Austin-Round Rock,Travis County,9368,0.021276596,0.074626866
81266,53179,Salem,WI,Chicago-Naperville-Elgin,Kenosha County,10291,0.021276596,0.074626866
59401,4236,Greene,ME,Lewiston-Auburn,Androscoggin County,11506,0.021276596,0.074626866
78052,46240,Indianapolis,IN,Indianapolis-Carmel-Anderson,Marion County,3796,0.006993007,0.074626866
78334,46914,Bunker Hill,IN,Peru,Miami County,14099,0,0.074626866
100049,99003,Chattaroy,WA,Spokane-Spokane Valley,Spokane County,10571,0.033755274,0.074561404
94702,84770,Saint George,UT,St. George,Washington County,1497,0,0.074534161
74503,37830,Oak Ridge,TN,Knoxville,Anderson County,2417,0.052083333,0.074468085
82412,55734,Eveleth,MN,Duluth,Saint Louis County,9752,0.041237113,0.074468085
92005,77530,Channelview,TX,Houston-The Woodlands-Sugar Land,Harris County,4221,0.030612245,0.074468085
72104,32609,Gainesville,FL,Gainesville,Alachua County,6162,0.030612245,0.074468085
95989,90008,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2046,0.022267206,0.074468085
73155,34653,New Port Richey,FL,Tampa-St. Petersburg-Clearwater,Pasco County,1969,0.02020202,0.074468085
71208,30565,Nicholson,GA,Jefferson,Jackson County,11251,0.02020202,0.074468085
59169,3605,Lempster,NH,Claremont-Lebanon,Sullivan County,14898,0.02020202,0.074468085
71014,30292,Williamson,GA,Atlanta-Sandy Springs-Roswell,Pike County,10442,0.01,0.074468085
78242,46747,Hudson,IN,Angola,Steuben County,13212,0.01,0.074468085
77537,45246,Springdale,OH,Cincinnati,Hamilton County,6548,0,0.074468085
62381,12076,Conesville,NY,Albany-Schenectady-Troy,Schoharie County,13987,0,0.074468085
59153,3583,Jefferson,NH,Berlin,Coos County,14794,0,0.074468085
94231,83623,Glenns Ferry,ID,Mountain Home,Elmore County,14486,-0.009803922,0.074468085
84145,59714,Belgrade,MT,Bozeman,Gallatin County,5366,-0.004310345,0.074418605
99281,97435,Drain,OR,Roseburg,Douglas County,13480,0.04,0.074380165
94757,85041,Phoenix,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,1193,0.031746032,0.074380165
81156,53027,Hartford,WI,Milwaukee-Waukesha-West Allis,Washington County,4673,0.023622047,0.074380165
80187,50156,Madrid,IA,Boone,Boone County,11293,0.023622047,0.074380165
69496,27712,Durham,NC,Durham-Chapel Hill,Durham County,5388,0.015625,0.074380165
69733,28125,Mount Ulla,NC,Charlotte-Concord-Gastonia,Rowan County,13075,0.015625,0.074380165
58252,1083,Warren,MA,Worcester,Worcester County,12791,0.007751938,0.074380165
71204,30560,Morganton,GA,,Fannin County,10060,0,0.074380165
97399,93657,Sanger,CA,Fresno,Fresno County,3555,0.025806452,0.074324324
96134,90302,Inglewood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,3783,0.014893617,0.074324324
99304,97459,North Bend,OR,Coos Bay,Coos County,6475,0.006329114,0.074324324
61801,10461,New York,NY,New York-Newark-Jersey City,Bronx County,1060,0.029673591,0.074303406
61796,10456,New York,NY,New York-Newark-Jersey City,Bronx County,46,0.007326007,0.07421875
93397,80447,Grand Lake,CO,,Grand County,12102,-0.012987013,0.074204947
62951,13092,Locke,NY,Auburn,Cayuga County,13391,0.0875,0.074074074
70539,29541,Florence,SC,Florence,Florence County,8664,0.06097561,0.074074074
84226,59858,Philipsburg,MT,,Granite County,13937,0.058394161,0.074074074
79271,48609,Saginaw,MI,Saginaw,Saginaw County,7490,0.048192771,0.074074074
94925,85349,San Luis,AZ,Yuma,Yuma County,3535,0.035714286,0.074074074
78996,48125,Dearborn Heights,MI,Detroit-Warren-Dearborn,Wayne County,5248,0.035714286,0.074074074
73559,35645,Killen,AL,Florence-Muscle Shoals,Lauderdale County,7076,0.035714286,0.074074074
60271,6374,Plainfield,CT,Worcester,Windham County,9311,0.028368794,0.074074074
63094,13403,Marcy,NY,Utica-Rome,Oneida County,11104,0.026548673,0.074074074
91737,77088,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,1305,0.023529412,0.074074074
77695,45504,Springfield,OH,Springfield,Clark County,6298,0.023529412,0.074074074
71161,30511,Baldwin,GA,,Banks County,12047,0.023529412,0.074074074
70361,29206,Forest Acres,SC,Columbia,Richland County,5156,0.021126761,0.074074074
74202,37146,Pleasant View,TN,Nashville-Davidson--Murfreesboro--Franklin,Cheatham County,9650,0.021126761,0.074074074
65026,17324,Dickinson,PA,Harrisburg-Carlisle,Cumberland County,11690,0.01754386,0.074074074
74510,37847,Pioneer,TN,Knoxville,Campbell County,13084,0.01754386,0.074074074
95106,85929,Lakeside,AZ,Show Low,Navajo County,8340,0.013986014,0.074074074
77423,45054,Oregonia,OH,Cincinnati,Warren County,13817,0.013986014,0.074074074
70800,30013,Conyers,GA,Atlanta-Sandy Springs-Roswell,Rockdale County,3547,0.011627907,0.074074074
77531,45240,Forest Park,OH,Cincinnati,Hamilton County,3887,0.011627907,0.074074074
91049,75706,Tyler,TX,Tyler,Smith County,9053,0.011627907,0.074074074
81259,53168,Salem,WI,Chicago-Naperville-Elgin,Kenosha County,9019,0.006944444,0.074074074
70581,29593,Society Hill,SC,Florence,Darlington County,13776,0,0.074074074
82162,55309,Big Lake,MN,Minneapolis-St. Paul-Bloomington,Sherburne County,6119,0.018691589,0.073891626
93587,80909,Colorado Springs,CO,Colorado Springs,El Paso County,1670,0.013953488,0.073891626
94948,85374,Surprise,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,729,0.025641026,0.073825503
81547,54025,Somerset,WI,Minneapolis-St. Paul-Bloomington,Saint Croix County,9709,0.012658228,0.073825503
70214,28774,Sapphire,NC,Cullowhee,Jackson County,12870,0.012658228,0.073825503
59072,3246,Laconia,NH,Laconia,Belknap County,5409,0.006289308,0.073825503
98656,96140,Carnelian Bay,CA,Sacramento--Roseville--Arden-Arcade,Placer County,14125,-0.010964912,0.073809524
63546,14472,Honeoye Falls,NY,Rochester,Monroe County,9087,0.048,0.073770492
91308,76205,Denton,TX,Dallas-Fort Worth-Arlington,Denton County,6115,0.0234375,0.073770492
59696,4864,Warren,ME,,Knox County,11615,0.0234375,0.073770492
94447,84084,West Jordan,UT,Salt Lake City,Salt Lake County,4245,0.011583012,0.073770492
74107,37020,Bell Buckle,TN,Shelbyville,Bedford County,10943,0.007692308,0.073770492
70187,28743,Hot Springs,NC,Asheville,Madison County,13096,0.007692308,0.073770492
92654,78745,Austin,TX,Austin-Round Rock,Travis County,87,0.013043478,0.073732719
82102,55101,Saint Paul,MN,Minneapolis-St. Paul-Bloomington,Ramsey County,7331,0.004310345,0.073732719
79665,49284,Springport,MI,Jackson,Jackson County,12642,0.051546392,0.073684211
77443,45106,Bethel,OH,Cincinnati,Clermont County,7876,0.040816327,0.073684211
69364,27505,Broadway,NC,Dunn,Harnett County,9699,0.040816327,0.073684211
78822,47905,Lafayette,IN,Lafayette-West Lafayette,Tippecanoe County,1251,0.03030303,0.073684211
90252,74041,Kiefer,OK,Tulsa,Creek County,13151,0.03030303,0.073684211
70274,29045,Elgin,SC,Columbia,Kershaw County,4145,0.02,0.073684211
79342,48732,Hampton,MI,Bay City,Bay County,7605,0.02,0.073684211
65277,17960,West Penn,PA,Pottsville,Schuylkill County,11795,0.02,0.073684211
90951,75490,Trenton,TX,Bonham,Fannin County,13021,0.02,0.073684211
82496,55932,Elgin,MN,Rochester,Wabasha County,14146,0.00990099,0.073684211
78249,46763,Laotto,IN,Kendallville,Noble County,14536,-0.009708738,0.073684211
91547,76689,Valley Mills,TX,,Bosque County,11679,-0.019230769,0.073684211
417434,85118,Gold Canyon,AZ,Phoenix-Mesa-Scottsdale,Pinal County,6137,0.01744186,0.073619632
98087,95301,Atwater,CA,Merced,Merced County,2786,0.011560694,0.073619632
98514,95963,Orland,CA,,Glenn County,6886,0.011560694,0.073619632
72776,33713,Saint Petersburg,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,2483,0.005747126,0.073619632
71563,31545,Jesup,GA,Jesup,Wayne County,6644,0.057971014,0.073529412
83127,57071,Volga,SD,Brookings,Brookings County,12610,0.050359712,0.073529412
79689,49321,Comstock Park,MI,Grand Rapids-Wyoming,Kent County,6238,0.042857143,0.073529412
82808,56353,Milaca,MN,Minneapolis-St. Paul-Bloomington,Mille Lacs County,8862,0.035460993,0.073529412
76772,43613,Toledo,OH,Toledo,Lucas County,2408,0.028169014,0.073529412
68193,24531,Chatham,VA,Danville,Pittsylvania County,8892,0.028169014,0.073529412
97356,93609,Caruthers,CA,Fresno,Fresno County,11339,0.020979021,0.073529412
91204,76039,Euless,TX,Dallas-Fort Worth-Arlington,Tarrant County,1229,0.013888889,0.073529412
72574,33407,West Palm Beach,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,3082,0.013888889,0.073529412
74312,37338,Graysville,TN,Dayton,Rhea County,12249,0.013888889,0.073529412
91481,76567,Rockdale,TX,,Milam County,8351,0,0.073529412
71516,31401,Savannah,GA,Savannah,Chatham County,4430,-0.013513514,0.073529412
78536,47334,Daleville,IN,Muncie,Delaware County,12358,-0.013513514,0.073529412
78330,46910,Akron,IN,,Fulton County,12675,-0.013513514,0.073529412
93392,80440,Fairplay,CO,Denver-Aurora-Lakewood,Park County,12129,0.019379845,0.073469388
93262,80133,Palmer Lake,CO,Colorado Springs,El Paso County,12954,0.019379845,0.073469388
62664,12563,Patterson,NY,New York-Newark-Jersey City,Putnam County,10250,-0.005235602,0.073446328
78299,46845,Fort Wayne,IN,Fort Wayne,Allen County,4679,0.026315789,0.073394495
67518,23075,Highland Springs,VA,Richmond,Henrico County,8390,0.026315789,0.073394495
68599,25413,Bunker Hill,WV,Hagerstown-Martinsburg,Berkeley County,9106,0.026315789,0.073394495
87431,67050,Garden Plain,KS,Wichita,Sedgwick County,14320,0.026315789,0.073394495
95300,87105,South Valley,NM,Albuquerque,Bernalillo County,944,0.017391304,0.073394495
70903,30126,Mableton,GA,Atlanta-Sandy Springs-Roswell,Cobb County,1604,0.017391304,0.073394495
78952,48076,Southfield,MI,Detroit-Warren-Dearborn,Oakland County,3873,0.017391304,0.073394495
78063,46256,Indianapolis,IN,Indianapolis-Carmel-Anderson,Marion County,4421,0.017391304,0.073394495
85865,63020,De Soto,MO,St. Louis,Jefferson County,5480,0.017391304,0.073394495
91253,76108,Fort Worth,TX,Dallas-Fort Worth-Arlington,Tarrant County,1343,0.00862069,0.073394495
75113,39047,Brandon,MS,Jackson,Rankin County,1658,0.00862069,0.073394495
86921,65672,Hollister,MO,Branson,Taney County,8927,0.00862069,0.073394495
91184,76010,Arlington,TX,Dallas-Fort Worth-Arlington,Tarrant County,961,0,0.073394495
82469,55811,Duluth,MN,Duluth,Saint Louis County,3687,0.035353535,0.073298429
82077,55065,Randolph,MN,Minneapolis-St. Paul-Bloomington,Dakota County,14934,0.019900498,0.073298429
63724,14775,Ripley,NY,Jamestown-Dunkirk-Fredonia,Chautauqua County,13306,0.073170732,0.073170732
79265,48603,Saginaw,MI,Saginaw,Saginaw County,2905,0.035294118,0.073170732
71279,30705,Chatsworth,GA,Dalton,Murray County,2988,0.035294118,0.073170732
67985,24102,Henry,VA,Roanoke,Franklin County,14312,0.035294118,0.073170732
72812,33772,Seminole,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,3636,0.029239766,0.073170732
77824,45807,Elida,OH,Lima,Allen County,7700,0.023255814,0.073170732
68229,24586,Ringgold,VA,Danville,Pittsylvania County,10462,0.023255814,0.073170732
74316,37342,Hillsboro,TN,Tullahoma-Manchester,Coffee County,12084,0.023255814,0.073170732
82062,55043,Lakeland,MN,Minneapolis-St. Paul-Bloomington,Washington County,12038,0.018518519,0.073170732
70954,30189,Woodstock,GA,Atlanta-Sandy Springs-Roswell,Cherokee County,2236,0.015384615,0.073170732
94430,84065,Riverton,UT,Salt Lake City,Salt Lake County,2601,0.015384615,0.073170732
86152,63701,Cape Girardeau,MO,Cape Girardeau,Cape Girardeau County,1757,0.011494253,0.073170732
71361,31008,Byron,GA,Warner Robins,Peach County,5443,0.011494253,0.073170732
77899,45895,Wapakoneta,OH,Wapakoneta,Auglaize County,6050,0.011494253,0.073170732
79250,48519,Burton,MI,Flint,Genesee County,9029,0.011494253,0.073170732
77635,45381,West Alexandria,OH,,Preble County,10648,0.011494253,0.073170732
69184,27030,Mount Airy,NC,Mount Airy,Surry County,1564,0,0.073170732
71859,32205,Jacksonville,FL,Jacksonville,Duval County,2378,0,0.073170732
78656,47542,Huntingburg,IN,Jasper,Dubois County,8669,0,0.073170732
86684,65063,New Bloomfield,MO,Jefferson City,Callaway County,12405,-0.022222222,0.073170732
69729,28119,Morven,NC,,Anson County,13547,-0.022222222,0.073170732
91249,76104,Fort Worth,TX,Dallas-Fort Worth-Arlington,Tarrant County,6403,-0.073684211,0.073170732
60834,7847,Roxbury,NJ,New York-Newark-Jersey City,Morris County,14401,0.061111111,0.073033708
99240,97383,Stayton,OR,Salem,Marion County,8573,0.021390374,0.073033708
63059,13326,Cooperstown,NY,Oneonta,Otsego County,10195,0.035211268,0.072992701
94758,85042,Phoenix,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,2132,0.013793103,0.072992701
70861,30082,Smyrna,GA,Atlanta-Sandy Springs-Roswell,Cobb County,3536,0.006849315,0.072992701
72048,32536,Crestview,FL,Crestview-Fort Walton Beach-Destin,Okaloosa County,4361,0.04040404,0.072916667
76994,44092,Wickliffe,OH,Cleveland-Elyria,Lake County,5875,0.04040404,0.072916667
69293,27313,Pleasant Garden,NC,Greensboro-High Point,Guilford County,9627,0.04040404,0.072916667
71521,31406,Savannah,GA,Savannah,Chatham County,2214,0.03,0.072916667
87185,66441,Junction City,KS,Junction City,Geary County,3619,0.03,0.072916667
72112,32617,Anthony,FL,Ocala,Marion County,11414,0.03,0.072916667
70056,28601,Hickory,NC,Hickory-Lenoir-Morganton,Catawba County,410,0.01980198,0.072916667
69209,27106,Winston-Salem,NC,Winston-Salem,Forsyth County,621,0.01980198,0.072916667
71490,31302,Bloomingdale,GA,Savannah,Effingham County,9319,0.01980198,0.072916667
71260,30655,Monroe,GA,Atlanta-Sandy Springs-Roswell,Walton County,4137,0.009803922,0.072916667
79763,49451,Ravenna,MI,Muskegon,Muskegon County,10612,0.009803922,0.072916667
67085,21863,Snow Hill,MD,Salisbury,Worcester County,10900,0.009803922,0.072916667
78848,47941,Dayton,IN,Lafayette-West Lafayette,Tippecanoe County,14725,0.009803922,0.072916667
78397,47001,Aurora,IN,Cincinnati,Dearborn County,8288,0,0.072916667
91257,76112,Fort Worth,TX,Dallas-Fort Worth-Arlington,Tarrant County,1187,-0.009615385,0.072916667
62686,12589,Shawangunk,NY,Kingston,Ulster County,7766,0.038461538,0.072847682
59410,4253,Livermore,ME,Lewiston-Auburn,Androscoggin County,13488,0.038461538,0.072847682
62657,12549,Montgomery,NY,New York-Newark-Jersey City,Orange County,8706,0.031847134,0.072847682
399658,85295,Gilbert,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,1461,0.0125,0.072847682
84235,59870,Stevensville,MT,,Ravalli County,7815,0.0125,0.072847682
59375,4108,Portland,ME,Portland-South Portland,Cumberland County,13871,0,0.072847682
99244,97388,Lincoln City,OR,Newport,Lincoln County,14646,0.00913242,0.072815534
69727,28115,Mooresville,NC,Charlotte-Concord-Gastonia,Iredell County,1630,0.035087719,0.072727273
89710,72704,Fayetteville,AR,Fayetteville-Springdale-Rogers,Washington County,3067,0.026086957,0.072727273
60830,7843,Hopatcong,NJ,New York-Newark-Jersey City,Sussex County,7861,0.023121387,0.072727273
82248,55397,Norwood Young America,MN,Minneapolis-St. Paul-Bloomington,Carver County,13143,0.023121387,0.072727273
93595,80917,Colorado Springs,CO,Colorado Springs,El Paso County,2868,0.017241379,0.072727273
86304,64056,Independence,MO,Kansas City,Jackson County,6755,0.017241379,0.072727273
90974,75563,Linden,TX,,Cass County,11112,0.017241379,0.072727273
80417,50543,Gowrie,IA,Fort Dodge,Webster County,14637,0.017241379,0.072727273
82059,55040,Isanti,MN,Minneapolis-St. Paul-Bloomington,Isanti County,7580,0.005681818,0.072727273
73552,35630,Florence,AL,Florence-Muscle Shoals,Lauderdale County,1913,0,0.072727273
69685,28043,Forest City,NC,Forest City,Rutherford County,5195,0,0.072727273
98467,95912,Arbuckle,CA,,Colusa County,11390,0,0.072727273
86578,64747,Garden City,MO,Kansas City,Cass County,11975,0,0.072727273
84809,61078,Shannon,IL,,Carroll County,14729,0,0.072727273
90527,74764,Valliant,OK,,McCurtain County,12029,-0.016666667,0.072727273
99809,98445,Parkland,WA,Seattle-Tacoma-Bellevue,Pierce County,3639,0.026737968,0.072625698
83091,57033,Hartford,SD,Sioux Falls,Minnehaha County,10951,0.026737968,0.072625698
93856,82007,Cheyenne,WY,Cheyenne,Laramie County,5313,0.021276596,0.072625698
95279,87047,Sandia Park,NM,Albuquerque,Bernalillo County,10219,0.005235602,0.072625698
65696,19015,Brookhaven,PA,Philadelphia-Camden-Wilmington,Delaware County,6378,0.047244094,0.072580645
79784,49508,Kentwood,MI,Grand Rapids-Wyoming,Kent County,1778,0.023076923,0.072580645
81646,54311,Green Bay,WI,Green Bay,Brown County,2230,0.023076923,0.072580645
74101,37013,Nashville,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,16,0.015267176,0.072580645
59102,3284,Springfield,NH,Claremont-Lebanon,Sullivan County,14956,0.015267176,0.072580645
72582,33415,Greenacres,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,1015,0.007575758,0.072580645
86277,64012,Belton,MO,Kansas City,Cass County,3588,0.007575758,0.072580645
96004,90023,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,3644,0.027295285,0.07253886
84937,61370,Tonica,IL,Ottawa-Peru,La Salle County,14678,0.057142857,0.072463768
77656,45415,Clayton,OH,Dayton,Montgomery County,7396,0.042253521,0.072463768
73285,35046,Clanton,AL,Birmingham-Hoover,Chilton County,9646,0.027777778,0.072463768
66899,21532,Frostburg,MD,Cumberland,Allegany County,6636,0.01369863,0.072463768
79300,48638,Saginaw,MI,Saginaw,Saginaw County,6939,0.01369863,0.072463768
87199,66514,Milford,KS,Junction City,Geary County,14428,0.01369863,0.072463768
82540,55983,Wanamingo,MN,Red Wing,Goodhue County,14559,0.006802721,0.072463768
74470,37766,Lafollette,TN,Knoxville,Campbell County,5377,0,0.072463768
76673,43431,Gibsonburg,OH,Fremont,Sandusky County,11404,0,0.072463768
68521,25241,Evans,WV,,Jackson County,14242,0,0.072463768
60956,8066,Paulsboro,NJ,Philadelphia-Camden-Wilmington,Gloucester County,9209,-0.013333333,0.072463768
59234,3840,Greenland,NH,Boston-Cambridge-Newton,Rockingham County,11487,0.039473684,0.07239819
61943,10958,Wawayanda,NY,New York-Newark-Jersey City,Orange County,12556,0.025157233,0.072368421
58450,1611,Leicester,MA,Worcester,Worcester County,13890,0.025157233,0.072368421
60569,7060,Plainfield,NJ,New York-Newark-Jersey City,Union County,2318,0.00617284,0.072368421
90806,75254,Dallas,TX,Dallas-Fort Worth-Arlington,Dallas County,3282,0,0.072368421
64291,15747,Rayne,PA,Indiana,Indiana County,14178,0.05952381,0.072289157
77529,45238,Cincinnati,OH,Cincinnati,Hamilton County,754,0.034883721,0.072289157
92316,78220,San Antonio,TX,San Antonio-New Braunfels,Bexar County,6098,0.034883721,0.072289157
73610,35773,Meridianville,AL,Huntsville,Madison County,7619,0.034883721,0.072289157
73743,36092,Wetumpka,AL,Montgomery,Elmore County,5283,0.022988506,0.072289157
63523,14432,Clifton Springs,NY,Rochester,Ontario County,10530,0.022988506,0.072289157
84512,60461,Olympia Fields,IL,Chicago-Naperville-Elgin,Cook County,11033,0.022988506,0.072289157
89278,71964,Pearcy,AR,Hot Springs,Garland County,11769,0.022988506,0.072289157
70894,30117,Carrollton,GA,Atlanta-Sandy Springs-Roswell,Carroll County,2476,0.011363636,0.072289157
91978,77489,Missouri City,TX,Houston-The Woodlands-Sugar Land,Fort Bend County,3145,0.011363636,0.072289157
74278,37303,Athens,TN,Athens,McMinn County,4040,0.011363636,0.072289157
82564,56024,Eagle Lake,MN,Mankato-North Mankato,Blue Earth County,12508,0.011363636,0.072289157
94715,84790,Saint George,UT,St. George,Washington County,1269,0.005649718,0.072289157
77372,44866,Polk,OH,Ashland,Ashland County,14151,0,0.072289157
99925,98625,Kalama,WA,Longview,Cowlitz County,9581,0,0.072222222
94462,84102,Salt Lake City,UT,Salt Lake City,Salt Lake County,4538,-0.006688963,0.072202166
72051,32539,Crestview,FL,Crestview-Fort Walton Beach-Destin,Okaloosa County,3996,0.04,0.072164948
75529,40118,Louisville,KY,Louisville/Jefferson County,Jefferson County,8392,0.04,0.072164948
81639,54302,Green Bay,WI,Green Bay,Brown County,2973,0.02970297,0.072164948
86878,65619,Battlefield,MO,Springfield,Greene County,9130,0.02970297,0.072164948
71895,32244,Jacksonville,FL,Jacksonville,Duval County,233,0.019607843,0.072164948
69748,28146,Salisbury,NC,Charlotte-Concord-Gastonia,Rowan County,3269,0.019607843,0.072164948
93976,82718,Gillette,WY,Gillette,Campbell County,4781,0.014634146,0.072164948
70831,30046,Lawrenceville,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,2355,0.009708738,0.072164948
67959,24066,Buchanan,VA,Roanoke,Botetourt County,10757,0.009708738,0.072164948
91277,76134,Fort Worth,TX,Dallas-Fort Worth-Arlington,Tarrant County,5055,0,0.072164948
63040,13304,Trenton,NY,Utica-Rome,Oneida County,14070,-0.00952381,0.072164948
69179,27023,Lewisville,NC,Winston-Salem,Forsyth County,7415,0.043859649,0.072072072
63352,14001,Newstead,NY,Buffalo-Cheektowaga-Niagara Falls,Erie County,8325,0.034782609,0.072072072
59383,4210,Auburn,ME,Lewiston-Auburn,Androscoggin County,4413,0.025862069,0.072072072
91850,77336,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,7277,0.025862069,0.072072072
91291,76179,Fort Worth,TX,Dallas-Fort Worth-Arlington,Tarrant County,483,0.017094017,0.072072072
72173,32725,Deltona,FL,Deltona-Daytona Beach-Ormond Beach,Volusia County,992,0.017094017,0.072072072
80821,52060,Maquoketa,IA,,Jackson County,8771,0.017094017,0.072072072
